Order_ID,Product,Category,Price,Quantity,Discount,Region,Payment_Mode,Customer_Rating,Sales_Date,,
14918,Chair,Accessories,63915.33,8,0.2,,Cash,3.7,March 5 2023,,
14017,Mouse,Accessories,51110.14,5,?,South,,5.9,March 5 2023,,
14314,Chair,,-674.92,8,0.05,East,UPI,6,1/10/2023,,
12217,Tablet,Electronics,70176.92,12,?,South,upi,2,,,
13217,,Accessories,62378.04,-1,0.1,south,,4.2,1/10/2023,,
11424,Phone,Accessories,20055.63,7,0.1,south,Credit Card,4.8,March 5 2023,,
11552,Chair,Accessories,37647.52,9,?,south,Cash,5.2,March 5 2023,,
10287,Laptop,Accessories,40301.99,-1,0,NORTH,upi,1.8,March 5 2023,,
14497,Keyboard,,609.03,10,0.1,South,Credit Card,2.3,,,
9857,Printer,Electronics,87488.91,9,0.1,NORTH,,2.7,,,
11551,Monitor,Electronics,75034.71,9,ten,South,Credit Card,1,March 5 2023,,
12129,Tablet,Furniture,37562.81,11,ten,West,UPI,5.9,1/10/2023,,
9046,Tablet,Accessories,56303.76,1,?,South,,1.1,,,
11918,Printer,Accessories,61734.08,5,?,South,Debit Card,2.2,March 5 2023,,
14230,Phone,Furniture,23794.08,10,0.1,,UPI,2.1,1/15/2023,,
11314,Laptop,,26013.76,10,0.2,NORTH,upi,5,,,
14707,Headphones,,17833.51,4,0.1,West,Cash,1.4,1/10/2023,,
11385,Tablet,Electronics,63480.19,9,,South,Cash,4.4,1/15/2023,,
9899,Desk,Furniture,58662.63,2,?,North,Credit Card,4.3,,,
10022,Printer,Furniture,38155.24,5,ten,West,Debit Card,2.2,March 5 2023,,
9232,Keyboard,Furniture,19228.58,9,0.2,West,Debit Card,4.3,,,
9941,Printer,,541.78,-2,0.1,North,upi,1.5,,,
14964,Phone,Accessories,49916.88,1,ten,south,Credit Card,3.3,1/15/2023,,
14664,Chair,Accessories,5448.33,9,ten,South,Debit Card,5.2,March 5 2023,,
14833,Printer,Electronics,14108.05,11,0.2,south,UPI,1.7,1/10/2023,,
14031,,Furniture,53029.25,4,0,East,Credit Card,4.4,,,
12237,Headphones,Electronics,85382.7,3,?,East,Debit Card,4.7,1/15/2023,,
14405,Mouse,Accessories,51403.59,-1,,NORTH,UPI,2.3,March 5 2023,,
14025,Desk,,41727.81,3,0.1,,Cash,5.4,1/15/2023,,
13564,Tablet,Electronics,26552,1,?,West,Debit Card,3.3,1/10/2023,,
13139,Tablet,Furniture,20611.66,-2,ten,North,Cash,4.5,1/15/2023,,
10809,Headphones,,47422.6,9,?,West,Cash,5.8,1/10/2023,,
13362,Monitor,,90392.97,7,ten,West,upi,4.9,March 5 2023,,
11221,Mouse,Accessories,40830.47,1,,NORTH,upi,4.9,,,
10165,Mouse,Electronics,25864,5,?,East,,5.5,1/10/2023,,
9204,Chair,Accessories,34984.93,1,0.1,South,Cash,4.7,March 5 2023,,
14023,Headphones,,99574.83,13,0.05,NORTH,Credit Card,1.7,1/15/2023,,
9906,Desk,Electronics,38948.97,0,0,West,Cash,1.8,,,
12689,Headphones,Accessories,53701.84,-1,0.2,South,upi,4.3,1/10/2023,,
12225,Headphones,Accessories,86836.83,0,?,West,Credit Card,4.6,March 5 2023,,
14317,Desk,,82335.39,7,ten,south,upi,3.9,,,
12509,Desk,Electronics,66074.64,6,,North,upi,1.8,March 5 2023,,
10162,Tablet,,21423.16,10,0.1,North,Credit Card,4.9,1/15/2023,,
13627,Monitor,Accessories,19900.53,2,?,NORTH,Debit Card,3.9,1/10/2023,,
11729,Tablet,Electronics,40687.63,1,0.2,East,Cash,4.4,,,
10600,Desk,Electronics,25118.59,12,?,West,Debit Card,4.6,1/10/2023,,
12037,Mouse,Accessories,78408.16,6,0.2,NORTH,upi,5,March 5 2023,,
9086,Printer,Furniture,12440.69,14,0.1,South,UPI,1.7,1/10/2023,,
10869,Headphones,Electronics,82560.35,5,0.05,North,,3.4,,,
13673,Printer,,54446.5,6,0.1,East,Credit Card,1.5,1/10/2023,,
11207,Laptop,Electronics,37305.08,2,,south,,5.2,1/15/2023,,
12046,Chair,Accessories,18828.85,8,0.1,South,UPI,2.1,1/15/2023,,
14924,Tablet,,658.53,10,0,south,Credit Card,1.6,,,
10963,Monitor,Furniture,45567.62,14,,East,Cash,3.1,,,
9621,Keyboard,,47849.72,-2,,south,Cash,1,March 5 2023,,
13466,Laptop,Electronics,1182.21,9,0,NORTH,Credit Card,4,1/10/2023,,
13005,,Accessories,81245.91,8,,South,UPI,5.7,,,
14307,Mouse,Electronics,29141.89,-2,0.2,South,Credit Card,2.4,,,
9364,Chair,,89247.94,12,?,,Cash,2.1,,,
13093,Phone,Accessories,605.51,12,0.2,,Debit Card,1.6,,,
13798,Printer,Electronics,780.03,13,0.05,South,Debit Card,3.5,March 5 2023,,
10292,Phone,Electronics,58487.66,7,0.1,South,Credit Card,2.9,1/15/2023,,
12154,Headphones,,70273.76,7,0.2,South,,2.5,March 5 2023,,
14125,Tablet,Accessories,80923.07,11,?,,Cash,4.3,1/10/2023,,
13868,Laptop,Electronics,45424.38,3,0.05,,UPI,3.3,,,
14332,Phone,,17689.58,8,ten,south,Credit Card,3.1,March 5 2023,,
13874,Chair,Electronics,59026,4,,West,Credit Card,1.5,,,
9999,Monitor,,24810.29,0,0.05,North,Debit Card,5.8,,,
12172,Laptop,Accessories,40868.26,10,,NORTH,,3.7,1/15/2023,,
10036,Mouse,Electronics,61299.43,12,,West,Cash,5.2,March 5 2023,,
14372,Keyboard,Accessories,48752.8,4,0.05,NORTH,Cash,5,March 5 2023,,
10653,Monitor,Accessories,69731.13,11,,West,Debit Card,5.9,1/10/2023,,
14396,,Furniture,93238.29,1,0.05,East,Debit Card,1.6,1/15/2023,,
13002,Mouse,,92697.45,4,0,NORTH,UPI,5.9,1/15/2023,,
13191,Keyboard,Furniture,93445.19,9,0.05,North,Cash,3,1/10/2023,,
11694,Tablet,Electronics,29443.43,9,0.1,,upi,4.2,1/15/2023,,
10336,Tablet,Furniture,83210.88,12,0.1,NORTH,Debit Card,3.2,1/15/2023,,
13051,Monitor,,80321.01,10,?,,,2,1/10/2023,,
9220,Headphones,Electronics,59516.96,4,0.05,West,Cash,1.3,March 5 2023,,
11401,Phone,Accessories,14021.72,11,0.05,,Cash,2.1,,,
13850,Laptop,,47119.89,4,ten,,Debit Card,4.7,1/15/2023,,
10056,Printer,Electronics,72825.57,-1,0,East,upi,2,1/15/2023,,
13177,Keyboard,Electronics,8881.7,8,,,Cash,1.4,,,
12821,Mouse,Accessories,7494.93,-1,0,south,upi,6,1/15/2023,,
9249,Phone,Electronics,17842.76,1,ten,East,,3.5,March 5 2023,,
11007,Monitor,Electronics,38473.21,0,,East,,1,March 5 2023,,
11165,Desk,,37774.18,12,0.2,East,upi,3.7,March 5 2023,,
9039,Tablet,Furniture,30913.09,0,0,South,Cash,2.1,March 5 2023,,
10192,Chair,Electronics,498.43,13,,south,Cash,3.2,1/10/2023,,
12988,Tablet,Electronics,35447.84,12,0.05,West,,3.3,March 5 2023,,
13473,Keyboard,Electronics,93813.51,13,0.2,East,Cash,3,,,
9563,,Furniture,84666.81,14,ten,south,,3.2,1/10/2023,,
13510,Keyboard,,82398.24,12,0.1,West,UPI,5.7,,,
12466,Monitor,Electronics,30679.95,11,0.2,south,Debit Card,2.8,March 5 2023,,
11538,Keyboard,Electronics,2558.08,5,0.2,NORTH,upi,3.8,1/10/2023,,
12118,Desk,Furniture,93895.21,7,?,East,Credit Card,5.6,1/15/2023,,
13546,Printer,,93150.18,-2,ten,NORTH,Debit Card,2.9,1/10/2023,,
13654,Laptop,Furniture,59821.54,0,0.05,,Credit Card,2.4,,,
12396,Desk,Accessories,55334.7,0,,south,,2.1,1/10/2023,,
13560,Keyboard,Accessories,32123.38,-1,0.1,East,Credit Card,5.9,,,
9522,Chair,Furniture,77158.33,5,0,,UPI,1.9,1/10/2023,,
9591,Keyboard,Electronics,52171.81,3,ten,West,Debit Card,1,1/10/2023,,
14700,Laptop,Electronics,20233.8,13,0.05,West,Cash,3.1,March 5 2023,,
13752,Chair,,26308.82,6,,,Credit Card,2.3,1/15/2023,,
11202,Chair,,2898.25,-1,?,East,Debit Card,1.6,1/15/2023,,
11225,Chair,Furniture,37942.62,10,?,,,1.8,,,
11259,Laptop,Furniture,54723.54,8,?,South,upi,3.4,1/10/2023,,
13100,Laptop,Accessories,73517.56,7,?,South,,3.6,March 5 2023,,
9518,Chair,,75941.6,5,0.05,NORTH,UPI,2.2,1/10/2023,,
12774,,Accessories,10578.93,6,0.05,North,Debit Card,1.1,1/15/2023,,
13734,Phone,Electronics,59449.13,3,0.05,East,UPI,4.3,March 5 2023,,
13661,Tablet,Electronics,99602.84,10,ten,South,,2.5,1/15/2023,,
11657,Keyboard,Electronics,23848.61,0,?,East,,1.6,1/10/2023,,
9595,Headphones,Electronics,40237.21,4,0,NORTH,upi,3.1,,,
14816,,Electronics,83292.85,1,ten,North,UPI,4.7,1/10/2023,,
13981,Mouse,,20730.12,1,?,North,,2.4,March 5 2023,,
11526,Printer,Accessories,79036.71,9,0,North,Credit Card,3,1/10/2023,,
10886,Mouse,Furniture,53076.09,5,?,NORTH,UPI,5.2,March 5 2023,,
12045,Phone,Accessories,53506.42,9,0.05,south,UPI,1.1,1/15/2023,,
9576,Monitor,Accessories,62012.96,4,0.2,,UPI,2.5,1/10/2023,,
10650,Phone,Furniture,98863.5,10,,NORTH,upi,5.5,,,
14939,Mouse,,82371.59,2,?,,,3.4,1/10/2023,,
13456,Monitor,,54636.33,2,0.1,North,Credit Card,3.1,1/15/2023,,
10960,Desk,Electronics,19037.29,3,0.2,East,Credit Card,1.8,March 5 2023,,
14644,Printer,Furniture,72374.08,7,0.2,West,upi,3.8,March 5 2023,,
9551,Keyboard,Electronics,39517.1,4,0.05,,Credit Card,3.8,1/15/2023,,
10635,Tablet,,40603.58,5,0,West,upi,4.1,,,
14136,Tablet,,91717,9,?,East,Credit Card,3.7,1/10/2023,,
10274,Tablet,Furniture,88481.67,5,,North,,1.1,1/10/2023,,
10816,Phone,,77878.05,1,?,North,Credit Card,1.2,March 5 2023,,
9755,Tablet,Electronics,45225.81,8,0,South,UPI,3.5,1/10/2023,,
11802,,Accessories,61256.77,2,,NORTH,upi,3.9,1/10/2023,,
11634,,Furniture,43319.31,13,?,south,UPI,4.7,1/10/2023,,
10327,Headphones,Electronics,48241.72,3,0.2,North,Debit Card,4.2,1/15/2023,,
9639,Keyboard,Furniture,48147.28,10,0,South,UPI,2.9,,,
14124,Keyboard,Accessories,50499.24,7,,North,Credit Card,5.8,1/10/2023,,
9043,Phone,Furniture,34386.77,2,0.2,West,,2.2,,,
9007,Keyboard,Accessories,78961.19,7,0.05,south,Cash,4,1/10/2023,,
9480,Chair,Furniture,55776.88,3,0.1,West,upi,1.4,1/15/2023,,
13460,Printer,,86697.34,10,?,East,Debit Card,1.1,1/10/2023,,
12104,Keyboard,Furniture,96802.34,10,ten,North,Debit Card,5.1,1/15/2023,,
14529,Headphones,Accessories,55243.02,6,ten,south,UPI,5.2,,,
9471,Tablet,Accessories,63632.23,7,0.1,North,UPI,4,March 5 2023,,
9421,Desk,Accessories,67460.36,4,,,Cash,2.6,1/10/2023,,
9177,Laptop,Furniture,86680.05,9,0,South,Cash,1.8,,,
12952,Desk,Furniture,85802.2,10,,South,Cash,1.6,,,
11237,Keyboard,Accessories,4666.01,8,ten,West,upi,5.2,March 5 2023,,
13537,Chair,Accessories,62659.69,3,0.1,,Credit Card,2.7,March 5 2023,,
12995,Printer,Accessories,9344.62,0,,NORTH,upi,1.7,1/15/2023,,
12547,Chair,Accessories,44650.11,6,,East,Credit Card,1.1,1/15/2023,,
13239,Chair,,54183.91,7,0.2,south,UPI,4.4,1/10/2023,,
9654,Headphones,Furniture,32684.42,0,0.1,North,Cash,2.9,March 5 2023,,
11953,Tablet,Accessories,87416.59,-1,0.05,South,Debit Card,3.8,1/10/2023,,
9052,Headphones,Furniture,69966.18,1,?,south,,2.1,1/15/2023,,
13327,Monitor,Electronics,83091.36,4,0.05,South,Cash,2.1,March 5 2023,,
14399,Keyboard,Furniture,3341.42,14,,East,Credit Card,1.6,1/15/2023,,
14999,Laptop,Electronics,81351.31,8,0.2,East,Cash,1.7,,,
9464,Monitor,Furniture,72587.45,9,ten,North,Credit Card,2.4,March 5 2023,,
12902,Mouse,Accessories,60922.04,14,?,North,Debit Card,3.4,,,
12853,Phone,Accessories,10117.63,4,0.1,NORTH,Debit Card,4,,,
14510,Chair,Accessories,77324.78,6,ten,East,,5.4,1/10/2023,,
13215,Monitor,Electronics,98874.84,7,0.1,East,,4.8,1/15/2023,,
10691,Phone,Electronics,8366.69,9,0,North,Credit Card,3.5,1/15/2023,,
10033,Printer,Electronics,69985.03,7,0,south,upi,3.5,March 5 2023,,
9697,Monitor,Furniture,23391.81,-1,ten,NORTH,,3.9,1/15/2023,,
11230,,Electronics,8394.11,3,?,North,,2.4,March 5 2023,,
14346,Monitor,,84923.77,13,?,South,UPI,1.2,1/10/2023,,
14936,Keyboard,Furniture,21058.57,10,0,East,UPI,2,March 5 2023,,
11695,Laptop,Accessories,22776.12,8,?,West,UPI,2.6,1/10/2023,,
9065,Phone,Furniture,87326.72,3,0.2,NORTH,Cash,3.5,March 5 2023,,
10348,Monitor,Accessories,97758.93,8,0.2,South,Credit Card,2.8,1/15/2023,,
11415,Monitor,Furniture,71384.84,5,ten,,Credit Card,2.2,March 5 2023,,
11480,Monitor,Furniture,44855.92,14,ten,,UPI,4.5,1/10/2023,,
10432,Monitor,,6688.83,10,,South,Cash,5.9,,,
11149,Desk,,67573.78,9,?,south,UPI,1.9,March 5 2023,,
10817,Chair,Furniture,81228.88,-1,0,North,Credit Card,5.9,,,
14698,Desk,Electronics,41292.71,13,?,,,5.1,,,
11092,Chair,Accessories,7158.38,2,0.05,south,upi,5.7,,,
13414,Laptop,Accessories,43110.47,-1,,West,Debit Card,3.5,1/10/2023,,
11967,Desk,Electronics,6253.81,1,0.05,West,UPI,2.8,1/15/2023,,
9995,Printer,Electronics,14282.99,6,0,East,UPI,2.1,1/15/2023,,
11371,Mouse,Electronics,22453.9,0,ten,North,,3.7,,,
12504,Laptop,Accessories,66572.04,7,,West,Credit Card,6,1/10/2023,,
14671,Keyboard,Accessories,45705.77,12,?,,Cash,5.9,1/10/2023,,
14802,Keyboard,Electronics,73228.87,11,ten,,upi,6,1/15/2023,,
14662,Printer,Furniture,81122.28,14,0.05,,,4.6,1/15/2023,,
13425,Laptop,Electronics,69226.61,10,0,South,Debit Card,1.1,March 5 2023,,
10780,Laptop,Furniture,21841.75,13,0.1,NORTH,Credit Card,5.7,1/15/2023,,
12722,,Electronics,44531.81,-1,,West,UPI,5.7,1/10/2023,,
13781,Mouse,Furniture,84150.26,9,ten,West,UPI,1.1,,,
11109,Mouse,,3369.65,7,0.05,South,,3.8,1/15/2023,,
12856,Headphones,,61791.01,12,0.2,North,Debit Card,5.2,March 5 2023,,
10554,Chair,,8026.55,5,,South,,4.2,March 5 2023,,
11047,Keyboard,Accessories,79653.32,7,0.05,West,,5.8,March 5 2023,,
12852,Mouse,,2964.84,12,?,North,Credit Card,2.5,,,
12942,Mouse,Furniture,69754.77,1,,,,2.5,,,
9129,Phone,Electronics,17788.21,-2,0.1,North,Cash,3.7,,,
11411,,,12602.68,-1,0.05,,Credit Card,2.1,1/15/2023,,
9040,Laptop,Accessories,60180.14,8,ten,West,,5.1,March 5 2023,,
9849,Headphones,Electronics,65330.34,11,ten,West,Cash,2.9,1/15/2023,,
13214,Phone,Furniture,36677.5,-2,,South,,2.1,1/15/2023,,
12859,Desk,Accessories,11655.15,11,?,North,Cash,3.6,March 5 2023,,
12965,Phone,Electronics,34403.34,10,,,Cash,1.8,,,
9417,Keyboard,,55018.5,5,ten,,upi,4.4,,,
12899,Chair,,25059.79,1,0.05,south,,2.1,,,
12718,Mouse,,19137.2,9,0.1,,Credit Card,3.6,1/10/2023,,
13603,Monitor,Electronics,37640.57,9,,south,,4.8,1/15/2023,,
13830,Phone,,44595.28,12,0.05,North,Credit Card,4.8,1/10/2023,,
14579,Chair,Accessories,89984.38,7,0.05,West,,4.1,1/10/2023,,
11285,Keyboard,Furniture,85417.41,14,0,East,UPI,2.9,1/15/2023,,
13762,Monitor,,10998.97,8,0,North,Credit Card,4.4,March 5 2023,,
13189,Printer,,53485.29,2,0,East,Debit Card,5.7,1/10/2023,,
11549,Monitor,,35265.47,13,,North,Credit Card,5.3,,,
9077,Desk,Electronics,89670.13,5,0,East,Cash,5.7,1/15/2023,,
14742,Headphones,Furniture,23822.94,4,0.1,East,Credit Card,4.2,March 5 2023,,
10922,,Furniture,7701.29,5,0.1,south,Credit Card,5.2,1/15/2023,,
9671,Headphones,Accessories,32393.43,14,,West,upi,5.6,,,
12834,Headphones,Furniture,84591.96,14,,south,upi,3,1/10/2023,,
13717,Desk,Furniture,14095.84,13,0.1,south,UPI,5.7,March 5 2023,,
11570,Laptop,Furniture,3157.63,9,0.2,,Cash,4.6,1/15/2023,,
14381,Mouse,Furniture,98439.31,13,0.1,NORTH,UPI,2.2,1/15/2023,,
14082,Phone,,86307.26,12,0.05,South,Credit Card,1.2,,,
14773,Tablet,,68570.6,3,?,North,,5.7,,,
11102,Headphones,,66914.14,11,0,East,UPI,5.9,1/10/2023,,
14409,Laptop,Furniture,88234.18,-2,0.2,south,Debit Card,6,,,
14581,Chair,Accessories,95988,8,0.05,NORTH,Debit Card,3,1/10/2023,,
14864,Printer,Electronics,36389.1,1,0.2,,Credit Card,3,,,
14869,Headphones,,56100.07,14,ten,East,UPI,2.7,March 5 2023,,
10481,Monitor,Electronics,54547.92,12,0.1,East,Credit Card,1.9,1/10/2023,,
9382,Printer,Electronics,56463.54,6,0.05,NORTH,Credit Card,1.3,,,
13848,Mouse,,83469.78,7,0.05,South,,1.4,March 5 2023,,
9029,Mouse,Furniture,73702.55,11,ten,south,Cash,5.6,,,
12811,Desk,Accessories,26066.86,14,?,South,Cash,4.8,March 5 2023,,
13849,Desk,,56265.93,9,0.1,West,Debit Card,4.9,1/15/2023,,
9321,Monitor,,2937.26,12,0.1,West,Cash,4.1,March 5 2023,,
14123,Mouse,Accessories,22958.86,-1,ten,south,,1.1,1/15/2023,,
12697,Desk,Furniture,91960.66,-2,0,West,Credit Card,2.1,,,
13192,Keyboard,Furniture,32588.9,12,0,south,,5.6,March 5 2023,,
12684,Mouse,Accessories,56023.25,4,0.05,,UPI,1,,,
12344,Printer,Furniture,51626.54,11,ten,North,Credit Card,2.5,March 5 2023,,
13306,,Electronics,91901.11,11,0.2,South,Debit Card,4.7,,,
13724,Monitor,Accessories,98995.28,7,?,North,,6,1/15/2023,,
12944,Chair,Furniture,28355.85,0,0.2,North,upi,5.6,,,
13688,Chair,,9550.56,14,0.05,West,Cash,2,,,
14639,Mouse,Accessories,74569.59,5,0.1,North,,5.5,1/15/2023,,
12280,Headphones,Accessories,65339.46,7,,West,upi,4.2,1/10/2023,,
11947,Phone,Furniture,18756.5,9,ten,south,UPI,2.2,,,
12185,Keyboard,Furniture,28841.66,8,0.1,North,Credit Card,1.2,March 5 2023,,
12167,Desk,Furniture,92679.65,10,ten,south,UPI,5.2,March 5 2023,,
9097,Headphones,Accessories,83769.87,-1,0.05,North,Debit Card,2.3,1/15/2023,,
13766,Desk,,7271.03,8,0.1,south,,3,,,
11429,Monitor,Accessories,89293.3,8,?,South,upi,5.4,1/15/2023,,
11245,Printer,Electronics,88501.57,-1,0.1,south,Cash,4.9,March 5 2023,,
11076,Phone,Accessories,48202.17,-1,ten,south,Debit Card,5.2,1/10/2023,,
9447,Tablet,Furniture,15758.58,14,0,south,Credit Card,4.1,1/10/2023,,
9014,Keyboard,Electronics,12280.27,7,,West,Credit Card,3.9,1/10/2023,,
13949,Tablet,Electronics,6875.9,3,0.2,NORTH,Credit Card,1,1/10/2023,,
10215,Desk,Accessories,53015.27,-2,?,south,Cash,1.2,March 5 2023,,
12794,Mouse,Furniture,97926.12,9,0.05,West,upi,4.7,1/10/2023,,
13156,Printer,Furniture,25429.81,1,?,,Cash,2.4,,,
11342,Keyboard,Electronics,44502.51,6,0.2,West,upi,1.8,1/15/2023,,
9286,Printer,,13607.24,9,,South,Cash,4.6,,,
12843,Keyboard,Furniture,40369.1,2,0.1,South,Credit Card,3,,,
11312,Tablet,Furniture,13258.83,3,ten,West,UPI,1.4,,,
11859,Printer,Accessories,48225.52,2,,NORTH,,2.2,March 5 2023,,
9779,Chair,,37124.53,10,ten,North,Cash,5.6,1/10/2023,,
14616,Phone,Accessories,95117.48,-1,0.2,West,UPI,5.1,1/10/2023,,
13019,Monitor,Furniture,34010.52,0,,,upi,5.2,,,
11052,Printer,,56592.76,9,,South,Credit Card,2.5,1/10/2023,,
13942,Tablet,Accessories,51370.46,0,,West,Debit Card,4.7,1/10/2023,,
14330,Monitor,,4174.98,12,0,East,,1.2,,,
9165,Headphones,,72176.8,4,ten,North,Credit Card,1.7,1/15/2023,,
9660,Phone,Electronics,78119.71,3,0.05,NORTH,UPI,2.1,1/10/2023,,
12108,Monitor,Accessories,31393.86,0,0.2,south,Credit Card,3.5,1/15/2023,,
10339,Desk,,38249.77,9,0,East,Credit Card,4.3,March 5 2023,,
10138,Chair,Accessories,94260.52,0,0.05,North,,1.5,March 5 2023,,
11618,Monitor,Accessories,41601.46,0,0,south,Debit Card,4.7,1/15/2023,,
11216,Keyboard,Electronics,2114.09,-1,?,West,UPI,3.5,,,
11188,Phone,Accessories,880.36,1,0,West,Debit Card,1.8,,,
12832,Chair,Accessories,61954.08,-1,,South,Credit Card,5.2,1/10/2023,,
14191,Tablet,Accessories,35638.7,13,0.1,East,Debit Card,3.6,1/15/2023,,
9299,,Electronics,63931.12,12,0.05,East,Credit Card,5.4,,,
10615,Mouse,,7101.94,10,ten,south,upi,3.6,,,
13756,Chair,Furniture,92612.39,-2,0.2,,UPI,3.6,March 5 2023,,
10133,Keyboard,Furniture,53622.66,11,0.05,,Cash,2,March 5 2023,,
12081,Chair,Accessories,51887.19,7,?,East,UPI,1.1,March 5 2023,,
12142,,Furniture,87814.38,8,0.05,NORTH,Credit Card,2.5,,,
10937,Desk,,86369.78,12,ten,North,Cash,3.4,1/15/2023,,
10048,Monitor,Furniture,74088.76,14,,West,upi,3.9,,,
14287,,Accessories,40332.47,10,0.1,NORTH,Credit Card,3.9,March 5 2023,,
14466,Printer,,36217.66,11,0.1,East,Credit Card,5,1/15/2023,,
9846,Keyboard,Accessories,98573.9,11,0.1,North,UPI,5.5,1/10/2023,,
9251,Monitor,Furniture,79282.56,-1,0,South,Credit Card,3.4,March 5 2023,,
12034,Monitor,Electronics,35503.06,14,,,Credit Card,4.3,,,
10027,Monitor,Electronics,88057.28,3,0.2,NORTH,upi,2.3,March 5 2023,,
9806,Phone,Electronics,43906.47,7,0,NORTH,Credit Card,1.5,1/15/2023,,
10552,,Electronics,13800.83,-2,0.1,south,Cash,5.2,,,
9031,Tablet,Electronics,-860.32,4,0.1,West,Debit Card,4.8,March 5 2023,,
9715,Printer,Accessories,71841.26,-1,ten,East,Debit Card,4.8,,,
11384,Keyboard,Accessories,78100.97,6,?,South,,2.1,1/15/2023,,
13183,Chair,Furniture,60718.53,10,0.1,south,upi,5.8,1/10/2023,,
14738,Tablet,Electronics,58839.46,11,0,,,4.9,March 5 2023,,
13937,Desk,Electronics,160.51,2,ten,South,Credit Card,5.1,March 5 2023,,
14104,Phone,,41161.97,-2,,North,Credit Card,3.3,,,
12459,Phone,,2014.61,4,?,South,,2.2,March 5 2023,,
13297,Mouse,Electronics,1077.41,1,0.1,North,Cash,4.4,,,
10044,Phone,,75919.6,2,0.2,South,Cash,5,March 5 2023,,
11144,,Electronics,11795.86,7,0,East,Cash,2.5,,,
11489,Mouse,Electronics,11204.2,3,0,NORTH,upi,1.5,1/10/2023,,
12244,Phone,Furniture,66994.72,2,0,South,Debit Card,1.4,1/10/2023,,
12191,Tablet,Furniture,16664.1,8,0,South,Cash,4,1/15/2023,,
13660,Mouse,,24772.35,-2,0,south,,1.8,1/10/2023,,
14681,Mouse,Furniture,49210.37,2,?,NORTH,Credit Card,5.3,,,
12987,Monitor,Furniture,72987.76,9,0.05,South,Debit Card,5.4,1/15/2023,,
9330,,Accessories,55286.26,9,0.2,NORTH,Cash,3.2,,,
14377,Keyboard,,10216.21,14,?,North,UPI,1.5,1/15/2023,,
12510,Mouse,,42604.45,-1,?,south,Cash,1,March 5 2023,,
9861,Mouse,Furniture,71845.04,12,0.2,South,Debit Card,3.2,1/10/2023,,
10198,Printer,Accessories,63305.71,-2,0.05,,Credit Card,2.5,1/15/2023,,
12951,Mouse,,1823.29,8,0,West,upi,3.6,1/15/2023,,
10088,Printer,Accessories,87678.63,2,0.05,North,UPI,5,March 5 2023,,
11515,Printer,Accessories,62894.21,14,0.2,North,upi,4.6,1/10/2023,,
9003,Headphones,Electronics,92472.67,6,?,East,Debit Card,5.6,,,
12757,Chair,Accessories,5341.21,2,?,NORTH,,4.9,,,
12724,Printer,Accessories,740.55,3,0.2,South,,1.3,1/15/2023,,
14826,Printer,Accessories,25426.38,13,0.2,North,Debit Card,3.7,1/15/2023,,
13040,Desk,Accessories,11257.78,2,0.05,,UPI,1.9,1/15/2023,,
11459,Chair,Electronics,48416.14,-1,0.2,East,upi,1.2,1/15/2023,,
9549,Headphones,Accessories,91639.24,-1,?,East,Debit Card,4.7,1/10/2023,,
13693,Laptop,Furniture,46547.7,6,0.2,West,Cash,1.8,March 5 2023,,
13387,Monitor,Furniture,67461.11,14,0.2,North,Cash,5.3,March 5 2023,,
14436,Keyboard,Furniture,56982.92,8,?,,,1.4,,,
10471,Printer,Electronics,31628.8,3,?,South,upi,3.8,1/10/2023,,
10234,Laptop,Accessories,76872.98,0,?,South,upi,3.1,1/15/2023,,
10154,Keyboard,Electronics,82106.12,8,?,NORTH,upi,3.9,March 5 2023,,
10401,Tablet,Electronics,6135.28,10,0.2,South,UPI,3.5,1/10/2023,,
9918,Printer,,98760.69,12,0.2,South,,2.5,1/15/2023,,
11348,Chair,Furniture,30119.36,2,ten,South,Debit Card,4.8,1/15/2023,,
14117,,Electronics,80720.63,13,0.05,South,UPI,1.3,1/15/2023,,
12660,Keyboard,Accessories,58706.85,3,?,South,Cash,4.3,March 5 2023,,
13727,,Accessories,62162.5,2,?,,Debit Card,2.9,1/10/2023,,
11601,Desk,Electronics,90482,0,,south,Cash,4.5,,,
14329,Headphones,Furniture,86673.42,0,ten,,Cash,2.2,March 5 2023,,
10821,Desk,Furniture,77620.62,7,0,NORTH,Debit Card,2.8,,,
9467,Desk,,29381.82,0,,North,,2.3,,,
10492,Monitor,Electronics,21494.71,3,,,Debit Card,4.3,March 5 2023,,
14426,Chair,,70729.23,3,ten,North,,4.2,March 5 2023,,
13170,Tablet,Electronics,5180.17,6,0.1,South,upi,2.9,March 5 2023,,
13373,,Electronics,62375.11,2,ten,North,upi,3,,,
13754,Desk,Furniture,76096.96,2,ten,south,Cash,3,March 5 2023,,
12754,Chair,Furniture,42325.1,14,0.05,West,UPI,4.9,,,
10888,Chair,Accessories,65870.18,1,0.05,south,Debit Card,5.4,March 5 2023,,
13686,Mouse,Accessories,57237.64,-1,0.1,West,UPI,4.9,March 5 2023,,
12128,Laptop,Accessories,69182.88,13,0.05,East,Debit Card,3.9,,,
11487,Headphones,Furniture,84700.37,9,,south,UPI,5.5,1/10/2023,,
14102,Printer,,37527.45,10,0.05,East,Debit Card,1.7,,,
9021,Tablet,,879.34,0,0,south,Debit Card,4.5,,,
14615,Headphones,,42625.06,-2,0,south,upi,2.8,1/15/2023,,
14987,Monitor,Furniture,12983.68,8,0.05,North,,2.7,March 5 2023,,
